text_a,span_text_a,text_b,span_text_b,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,is_centered_B,font_size_a,font_size_b,font_size_diff,same_font,is_bold_A,is_bold_B,is_italic_A,is_italic_B,is_monospace_A,is_monospace_B,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,page_number_a,page_number_b,label
"o Mix fish sauce, lime juice, sugar, minced garlic, and sliced chilies in a bowl.","o Mix fish sauce, lime juice, sugar, minced garlic, and sliced chilies in a bowl.",o Add water and stir until sugar is dissolved.,o Add water and stir until sugar is dissolved.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,14,14,1
o Add water and stir until sugar is dissolved.,o Add water and stir until sugar is dissolved.,o Serve as a dipping sauce.,o Serve as a dipping sauce.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,14,14,1
o Serve as a dipping sauce.,o Serve as a dipping sauce.,Oi Muchim,Oi Muchim,4.17,-54.02,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,14,14,0
Oi Muchim,Oi Muchim,Ingredients :,Ingredients:,0.6,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,14,14,0
Ingredients :,Ingredients:,o 2 cucumbers,o 2 cucumbers,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,14,14,0
o 2 cucumbers,o 2 cucumbers,o 2 cloves garlic,o 2 cloves garlic,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
o 2 cloves garlic,o 2 cloves garlic,o 2 tablespoons soy sauce,o 2 tablespoons soy sauce,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
o 2 tablespoons soy sauce,o 2 tablespoons soy sauce,o 1 tablespoon sesame oil,o 1 tablespoon sesame oil,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
o 1 tablespoon sesame oil,o 1 tablespoon sesame oil,o 1 tablespoon gochugaru Korean chili powder,o 1 tablespoon gochugaru (Korean chili powder),1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
o 1 tablespoon gochugaru Korean chili powder,o 1 tablespoon gochugaru (Korean chili powder),o 1 tablespoon sesame seeds,o 1 tablespoon sesame seeds,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
o 1 tablespoon sesame seeds,o 1 tablespoon sesame seeds,Instructions :,Instructions:,0.85,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,14,14,0
Instructions :,Instructions:,o Slice cucumbers thinly.,o Slice cucumbers thinly.,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,14,14,0
o Slice cucumbers thinly.,o Slice cucumbers thinly.,"o Mix minced garlic, soy sauce, sesame oil, gochugaru, and sesame seeds in a bowl.","o Mix minced garlic, soy sauce, sesame oil, gochugaru, and sesame seeds in a bowl.",1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,14,14,1
"o Mix minced garlic, soy sauce, sesame oil, gochugaru, and sesame seeds in a bowl.","o Mix minced garlic, soy sauce, sesame oil, gochugaru, and sesame seeds in a bowl.",o Toss cucumbers with the dressing.,o Toss cucumbers with the dressing.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,14,14,1
o Toss cucumbers with the dressing.,o Toss cucumbers with the dressing.,o Serve chilled.,o Serve chilled.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,14,14,1
o Serve chilled.,o Serve chilled.,Onigiri Rice Balls,Onigiri (Rice Balls),4.17,-54.02,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,14,14,0
Onigiri Rice Balls,Onigiri (Rice Balls),Ingredients :,Ingredients:,0.6,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,14,14,0
Ingredients :,Ingredients:,o 2 cups cooked sushi rice,o 2 cups cooked sushi rice,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,14,14,0
o 2 cups cooked sushi rice,o 2 cups cooked sushi rice,"o 1/4 cup filling salmon, pickled plum","o 1/4 cup filling (salmon, pickled plum)",1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
"o 1/4 cup filling salmon, pickled plum","o 1/4 cup filling (salmon, pickled plum)",o 1 sheet nori seaweed,o 1 sheet nori (seaweed),1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
o 1 sheet nori seaweed,o 1 sheet nori (seaweed),Instructions :,Instructions:,0.85,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,14,14,0
Instructions :,Instructions:,o Wet hands and shape rice into balls or triangles.,o Wet hands and shape rice into balls or triangles.,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,14,14,0
o Wet hands and shape rice into balls or triangles.,o Wet hands and shape rice into balls or triangles.,o Make a small indentation and add filling.,o Make a small indentation and add filling.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,14,14,1
o Make a small indentation and add filling.,o Make a small indentation and add filling.,o Wrap with a strip of nori.,o Wrap with a strip of nori.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,14,14,1
o Wrap with a strip of nori.,o Wrap with a strip of nori.,o Serve immediately.,o Serve immediately.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,14,14,1
o Serve immediately.,o Serve immediately.,Pão de Queijo,Pão de Queijo,4.19,-54.02,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,14,14,0
Pão de Queijo,Pão de Queijo,Ingredients :,Ingredients:,0.6,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,14,14,0
Ingredients :,Ingredients:,o 2 cups tapioca flour,o 2 cups tapioca flour,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,14,14,0
o 2 cups tapioca flour,o 2 cups tapioca flour,o 1 cup milk,o 1 cup milk,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
o 1 cup milk,o 1 cup milk,o 1/2 cup butter,o 1/2 cup butter,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
o 1/2 cup butter,o 1/2 cup butter,o 1 teaspoon salt,o 1 teaspoon salt,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
o 1 teaspoon salt,o 1 teaspoon salt,o 1 cup grated Parmesan cheese,o 1 cup grated Parmesan cheese,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
o 1 cup grated Parmesan cheese,o 1 cup grated Parmesan cheese,o 2 eggs,o 2 eggs,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
o 2 eggs,o 2 eggs,Instructions :,Instructions:,0.85,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,14,14,0
Instructions :,Instructions:,o Preheat oven to 375°F 190°C.,o Preheat oven to 375°F (190°C).,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,14,14,0
o Preheat oven to 375°F 190°C.,o Preheat oven to 375°F (190°C).,"o Heat milk, butter, and salt in a saucepan until boiling.","o Heat milk, butter, and salt in a saucepan until boiling.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,14,14,1
o Remove from heat and stir in tapioca flour until smooth.,o Remove from heat and stir in tapioca flour until smooth.,"o Let cool slightly, then mix in grated cheese and beaten eggs.","o Let cool slightly, then mix in grated cheese and beaten eggs.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,15,15,1
"o Let cool slightly, then mix in grated cheese and beaten eggs.","o Let cool slightly, then mix in grated cheese and beaten eggs.",o Form dough into balls and place on a baking sheet.,o Form dough into balls and place on a baking sheet.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,15,15,1
o Form dough into balls and place on a baking sheet.,o Form dough into balls and place on a baking sheet.,o Bake for 20-25 minutes until golden.,o Bake for 20-25 minutes until golden.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,15,15,1
o Bake for 20-25 minutes until golden.,o Bake for 20-25 minutes until golden.,o Serve warm.,o Serve warm.,1.02,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,15,15,1
o Serve warm.,o Serve warm.,Pad See Ew,Pad See Ew,4.17,-54.02,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,15,15,0
Pad See Ew,Pad See Ew,Ingredients :,Ingredients:,0.6,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,15,15,0
Ingredients :,Ingredients:,o 8 ounces wide rice noodles,o 8 ounces wide rice noodles,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,15,15,0
o 8 ounces wide rice noodles,o 8 ounces wide rice noodles,o 1/2 pound chicken breast,o 1/2 pound chicken breast,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,15,15,1
o 1/2 pound chicken breast,o 1/2 pound chicken breast,o 1 cup broccoli,o 1 cup broccoli,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,15,15,1
o 1 cup broccoli,o 1 cup broccoli,o 2 eggs,o 2 eggs,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,15,15,1
o 2 eggs,o 2 eggs,o 2 tablespoons soy sauce,o 2 tablespoons soy sauce,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,15,15,1
o 2 tablespoons soy sauce,o 2 tablespoons soy sauce,o 2 tablespoons oyster sauce,o 2 tablespoons oyster sauce,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,15,15,1
o 2 tablespoons oyster sauce,o 2 tablespoons oyster sauce,o 1 tablespoon sugar,o 1 tablespoon sugar,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,15,15,1
o 1 tablespoon sugar,o 1 tablespoon sugar,o 1 tablespoon vegetable oil,o 1 tablespoon vegetable oil,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,15,15,1
o 1 tablespoon vegetable oil,o 1 tablespoon vegetable oil,Instructions :,Instructions:,0.85,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,15,15,0
Instructions :,Instructions:,"o Soak rice noodles in warm water until softened, then drain.","o Soak rice noodles in warm water until softened, then drain.",0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,15,15,0
"o Soak rice noodles in warm water until softened, then drain.","o Soak rice noodles in warm water until softened, then drain.","o Sauté sliced chicken in vegetable oil until cooked, then set aside.","o Sauté sliced chicken in vegetable oil until cooked, then set aside.",1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,15,15,1
"o Sauté sliced chicken in vegetable oil until cooked, then set aside.","o Sauté sliced chicken in vegetable oil until cooked, then set aside.",o Scramble eggs in the same pan.,o Scramble eggs in the same pan.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,15,15,1
o Scramble eggs in the same pan.,o Scramble eggs in the same pan.,"o Add noodles, soy sauce, oyster sauce, and sugar, stir to combine.","o Add noodles, soy sauce, oyster sauce, and sugar, stir to combine.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,15,15,1
"o Add noodles, soy sauce, oyster sauce, and sugar, stir to combine.","o Add noodles, soy sauce, oyster sauce, and sugar, stir to combine.","o Add broccoli and cooked chicken, stir-fry until heated through.","o Add broccoli and cooked chicken, stir-fry until heated through.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,15,15,1
"o Add broccoli and cooked chicken, stir-fry until heated through.","o Add broccoli and cooked chicken, stir-fry until heated through.",o Serve warm.,o Serve warm.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,15,15,1
o Serve warm.,o Serve warm.,Pad Thai,Pad Thai,4.18,-54.02,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,15,15,0
Pad Thai,Pad Thai,Ingredients :,Ingredients:,0.61,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,15,15,0
Ingredients :,Ingredients:,o 8 ounces rice noodles,o 8 ounces rice noodles,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,15,15,0
o 8 ounces rice noodles,o 8 ounces rice noodles,o 1/2 pound shrimp,o 1/2 pound shrimp,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,15,15,1
o 1/2 pound shrimp,o 1/2 pound shrimp,o 2 eggs,o 2 eggs,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,15,15,1
o 2 eggs,o 2 eggs,o 1 cup bean sprouts,o 1 cup bean sprouts,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,15,15,1
o 1 cup bean sprouts,o 1 cup bean sprouts,o 1/4 cup peanuts,o 1/4 cup peanuts,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,15,15,1
o 1/4 cup peanuts,o 1/4 cup peanuts,o 2 tablespoons fish sauce,o 2 tablespoons fish sauce,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,15,15,1
o 2 tablespoons fish sauce,o 2 tablespoons fish sauce,o 2 tablespoons tamarind paste,o 2 tablespoons tamarind paste,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,15,15,1
o 2 tablespoons tamarind paste,o 2 tablespoons tamarind paste,o 1 tablespoon sugar,o 1 tablespoon sugar,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,15,15,1
o 1 tablespoon sugar,o 1 tablespoon sugar,o 1 tablespoon lime juice,o 1 tablespoon lime juice,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,15,15,1
o 1 tablespoon lime juice,o 1 tablespoon lime juice,o 1/4 cup green onions,o 1/4 cup green onions,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,15,15,1
o 1/4 cup green onions,o 1/4 cup green onions,Instructions :,Instructions:,0.85,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,15,15,0
Instructions :,Instructions:,"o Soak rice noodles in warm water until softened, then drain.","o Soak rice noodles in warm water until softened, then drain.",0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,15,15,0
"o Soak rice noodles in warm water until softened, then drain.","o Soak rice noodles in warm water until softened, then drain.","o Sauté shrimp in a pan until cooked, then set aside.","o Sauté shrimp in a pan until cooked, then set aside.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,15,15,1
